,fpc,0.x,0.y,1.x,1.y,2.x,2.y,3.x,3.y,4.x,4.y,5.x,5.y,6.x,6.y,7.x,7.y,8.x,8.y,9.x,9.y,10.x,10.y,11.x,11.y,12.x,12.y,13.x,13.y,14.x,14.y
412,2055,344,218,360,245,328,245,288,218,320,186,392,245,408,298,432,330,360,346,336,346,280,373,376,384,376,346,432,373,360,368
413,2060,352,218,360,245,328,245,288,213,328,181,400,250,408,298,432,336,360,346,336,346,280,373,368,384,376,346,432,373,368,368
414,2065,352,218,360,245,328,240,296,208,336,181,400,250,416,304,432,341,352,346,336,346,280,373,376,384,376,346,432,373,360,368
415,2070,352,218,368,245,336,240,296,202,336,181,400,245,416,304,440,341,352,346,336,341,280,373,376,384,376,346,440,373,360,368
416,2075,360,202,360,245,320,245,304,293,304,282,392,245,400,304,416,288,352,346,328,346,280,373,376,384,376,346,432,373,360,368
417,2080,360,208,360,245,320,245,304,293,312,320,392,245,400,288,408,314,352,341,328,341,280,373,376,384,376,341,432,373,360,368
418,2085,360,208,360,245,320,245,312,293,320,320,392,245,400,293,408,325,352,341,336,341,280,373,376,384,376,341,432,373,360,368
419,2090,360,208,360,245,320,245,312,298,328,325,392,245,392,298,408,320,352,325,336,325,280,373,360,378,376,325,432,378,368,368
420,2095,360,213,360,245,320,245,312,298,352,293,392,245,400,304,376,288,352,346,328,346,280,373,368,378,376,346,432,373,368,368
421,2100,360,213,352,245,320,240,296,288,336,272,392,245,400,304,368,272,352,346,328,346,280,378,368,378,376,346,432,373,368,368
