,fpc,0.x,0.y,1.x,1.y,2.x,2.y,3.x,3.y,4.x,4.y,5.x,5.y,6.x,6.y,7.x,7.y,8.x,8.y,9.x,9.y,10.x,10.y,11.x,11.y,12.x,12.y,13.x,13.y,14.x,14.y
371,1850,360,138,360,176,336,176,320,218,304,186,392,170,400,213,416,181,360,240,344,240,336,288,344,330,376,240,376,288,376,330
372,1855,360,138,360,170,328,176,312,213,304,181,392,170,408,213,416,176,360,245,344,245,336,293,344,330,376,245,376,293,376,336
373,1860,360,138,360,170,328,170,312,213,304,181,384,170,408,213,416,176,360,245,344,245,344,293,336,400,376,245,376,293,384,400
374,1865,360,138,360,170,328,176,312,213,304,181,384,170,408,213,416,176,360,245,344,245,336,288,344,330,376,245,376,288,376,330
375,1870,360,138,360,170,328,176,312,218,304,181,392,170,408,213,416,176,360,245,344,245,336,288,344,325,376,245,376,288,376,330
376,1875,360,138,360,176,336,176,328,218,320,261,392,176,392,218,400,266,360,245,344,245,344,309,336,389,376,245,376,314,376,389
377,1880,360,138,360,176,336,176,328,224,320,261,392,176,392,218,400,261,360,245,344,245,344,314,344,389,376,245,376,314,376,389
378,1885,360,138,360,176,336,176,328,224,320,261,392,176,400,213,408,245,360,245,344,245,344,304,336,389,384,245,376,304,376,389
379,1890,360,138,360,176,336,176,328,224,320,261,392,176,400,213,-1,-1,360,245,344,245,344,304,336,394,376,250,376,298,376,389
380,1895,360,138,360,176,336,176,328,224,320,261,392,170,400,138,408,117,360,245,344,245,344,298,336,394,376,245,376,298,384,357
381,1900,360,138,360,176,336,181,328,224,320,261,392,170,400,144,408,128,360,245,344,250,344,304,336,394,376,245,376,304,384,357
382,1905,360,144,360,176,336,176,328,224,320,261,392,170,400,144,408,128,360,245,344,250,344,298,352,341,376,245,376,293,376,341
383,1910,360,144,360,176,336,181,320,218,312,256,384,176,400,144,400,133,360,250,336,250,336,304,352,346,376,250,376,304,384,352
384,1915,360,144,360,176,336,176,320,208,304,240,384,170,392,138,400,128,360,245,344,245,344,293,344,330,376,245,376,288,376,330
385,1920,360,144,360,176,336,176,328,202,328,224,384,176,384,144,384,128,360,234,344,234,344,277,336,400,376,234,376,277,384,400
386,1925,360,144,360,176,336,176,328,208,328,234,384,176,384,144,384,133,360,240,344,240,344,288,344,325,376,240,376,282,376,325
387,1930,360,144,360,176,336,176,352,186,384,176,384,170,376,170,376,144,368,234,352,234,344,282,336,394,384,234,384,277,384,394
388,1935,360,144,360,176,336,176,352,192,376,170,384,170,-1,-1,-1,-1,368,240,352,240,344,288,336,394,376,240,376,282,384,394
389,1940,360,144,360,176,336,176,344,192,376,170,384,170,-1,-1,-1,-1,360,240,344,240,344,288,344,320,376,240,376,282,384,394
390,1945,360,144,360,176,336,176,344,192,376,170,384,170,-1,-1,-1,-1,360,240,344,240,344,288,336,400,376,240,376,288,384,394
391,1950,360,144,360,176,336,176,344,192,376,170,392,170,-1,-1,-1,-1,368,240,352,240,344,288,344,320,376,240,376,282,384,400
392,1955,360,144,360,176,336,176,344,192,384,170,392,170,-1,-1,-1,-1,368,240,352,240,344,378,336,394,376,240,376,378,384,400
393,1960,352,138,368,181,336,176,352,218,384,165,384,181,-1,-1,-1,-1,360,245,344,250,344,293,336,394,376,245,376,293,384,400
394,1965,368,144,360,170,336,176,352,192,376,154,384,170,-1,-1,-1,-1,368,234,352,240,344,288,336,394,376,234,384,288,384,400
395,1970,368,138,360,176,336,176,344,192,360,160,392,170,384,181,-1,-1,368,240,352,240,344,293,336,394,376,240,376,378,384,394
396,1975,360,144,360,176,328,176,336,197,344,165,392,176,368,176,336,154,360,245,344,245,344,293,336,394,376,245,376,293,384,400
397,1980,368,144,360,176,336,181,328,202,336,165,392,176,368,176,336,160,360,245,344,250,344,293,336,400,376,245,384,293,384,400
398,1985,368,144,360,176,336,176,328,208,328,165,392,176,360,176,328,160,360,245,344,245,344,293,336,394,376,245,376,293,384,400
399,1990,368,144,368,176,336,176,328,208,328,170,392,176,352,176,320,160,360,245,344,245,344,298,336,394,376,245,376,298,384,394
400,1995,368,144,368,176,344,176,328,208,320,170,392,170,352,176,328,165,360,245,344,245,344,293,336,394,376,245,376,293,384,394
401,2000,368,144,368,176,344,176,328,208,320,170,392,170,352,176,320,165,360,245,344,240,344,293,336,400,384,240,376,293,384,400
402,2005,368,144,368,176,344,176,320,208,320,176,392,170,352,176,320,170,360,245,344,245,344,293,336,400,376,245,376,288,384,400
403,2010,368,144,368,170,344,176,320,213,320,176,392,170,352,176,320,170,360,245,344,245,344,298,336,394,376,245,376,293,384,400
404,2015,368,144,368,170,344,170,328,213,328,176,392,170,352,176,304,165,360,245,344,245,336,298,336,394,376,245,376,293,384,394
405,2020,368,144,368,170,360,170,-1,-1,304,165,376,170,328,208,304,165,360,240,368,240,376,304,336,394,360,240,344,293,384,394
406,2025,368,144,368,165,344,165,328,208,304,165,384,165,352,170,296,165,360,240,344,240,344,293,336,394,368,240,376,293,384,394
407,2030,368,144,368,165,352,165,320,165,296,165,384,165,344,170,304,165,360,234,344,234,344,288,336,400,368,234,376,288,384,394
408,2035,360,144,368,170,352,170,328,208,288,160,384,165,352,170,304,165,360,240,344,240,344,298,336,400,368,240,376,298,384,394
409,2040,360,144,360,170,336,176,328,208,304,165,384,170,344,176,304,165,360,240,344,240,344,298,336,400,368,240,376,293,384,394
410,2045,360,144,360,170,336,170,328,208,328,176,392,165,352,176,304,165,360,240,344,240,344,288,336,400,376,240,376,288,384,400
411,2050,360,144,360,170,336,170,328,208,320,170,384,170,352,176,320,165,360,234,344,240,344,288,336,394,376,234,376,282,384,400
412,2055,368,144,360,170,336,170,320,202,312,170,384,165,352,176,320,170,360,240,344,240,336,293,344,330,376,240,376,288,376,330
413,2060,368,144,360,170,336,176,320,208,312,170,392,165,352,176,312,170,360,245,344,245,336,293,344,336,376,240,376,293,384,336
414,2065,368,144,360,170,336,176,312,208,304,176,384,170,352,181,312,176,360,240,344,245,344,293,352,336,376,240,376,293,384,400
415,2070,368,144,368,170,344,170,320,208,304,176,392,165,344,181,312,176,360,245,344,245,344,298,336,394,376,245,376,304,384,400
416,2075,368,144,360,170,336,176,320,213,312,181,392,165,344,181,312,176,360,245,344,245,344,304,384,394,376,245,376,304,384,394
417,2080,368,144,368,170,336,176,320,213,312,181,392,165,352,181,312,176,360,250,344,250,344,304,384,389,376,250,376,309,384,389
418,2085,368,144,360,170,336,176,320,213,312,181,392,165,344,181,312,176,360,245,344,245,344,298,384,400,376,245,376,298,384,400
419,2090,368,144,368,170,344,176,320,213,312,176,392,165,344,181,312,176,360,245,344,245,344,298,384,400,376,245,376,298,384,400
420,2095,368,144,368,170,344,170,320,213,312,181,392,165,352,181,312,176,360,245,344,245,344,298,-1,-1,376,245,376,298,384,400
421,2100,368,144,368,170,344,170,320,213,312,181,392,165,352,181,312,176,360,245,344,245,344,298,352,330,376,245,376,298,384,400
422,2105,368,138,368,170,344,176,320,213,312,181,392,165,352,181,312,176,360,240,344,245,344,288,336,400,376,245,376,293,384,405
423,2110,368,138,368,170,344,176,320,213,312,181,392,165,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,-1,-1
424,2115,368,138,368,170,336,170,320,208,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,298,-1,-1
425,2120,368,138,360,170,336,176,320,213,312,176,392,170,352,181,312,176,360,245,336,250,344,298,336,400,376,250,376,298,384,352
426,2125,368,138,368,170,336,176,320,213,312,176,392,170,352,181,312,176,352,245,336,245,344,298,336,400,376,245,376,298,384,352
427,2130,368,138,360,170,336,176,320,213,312,176,392,170,352,181,312,176,352,245,336,245,344,298,336,400,376,245,376,298,384,352
428,2135,368,138,368,170,336,176,320,208,312,176,392,170,352,181,312,170,352,245,336,245,344,298,-1,-1,368,245,376,298,384,352
429,2140,368,138,360,170,336,176,320,213,312,176,392,170,352,181,312,176,352,245,336,245,344,298,360,346,368,250,376,298,376,352
430,2145,368,144,368,170,344,170,320,213,312,176,392,170,352,181,312,176,352,245,336,245,344,298,352,346,368,250,376,298,376,352
431,2150,368,144,368,170,344,170,320,213,312,176,392,170,352,181,312,176,352,245,344,245,344,298,360,346,368,250,376,298,376,352
432,2155,368,144,368,170,344,170,320,213,312,181,392,170,352,181,312,176,352,245,344,245,344,298,-1,-1,368,245,376,293,376,352
433,2160,376,144,368,170,344,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,394,368,245,376,293,384,400
434,2165,376,144,360,170,336,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,394,376,245,376,293,384,400
435,2170,384,144,360,170,336,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,394,376,245,376,293,384,400
436,2175,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,250,344,298,336,394,376,250,376,298,384,400
437,2180,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,400
438,2185,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,405
439,2190,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,400,376,245,376,293,384,405
440,2195,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,352,298,336,400,376,245,376,298,384,405
441,2200,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,405
442,2205,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,250,344,298,336,394,376,245,376,298,384,352
443,2210,384,144,360,170,336,170,320,213,312,181,392,170,352,181,312,176,360,245,344,250,344,298,336,394,376,245,376,298,384,400
444,2215,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,360,346,376,245,376,293,384,346
445,2220,384,144,368,170,336,170,320,213,312,181,392,170,-1,-1,-1,-1,360,245,344,245,344,298,368,352,376,245,376,298,384,352
446,2225,384,144,368,170,336,170,320,213,312,181,392,170,-1,-1,-1,-1,360,245,344,245,344,298,336,394,376,245,376,293,384,394
447,2230,384,144,368,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,384,394
448,2235,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,384,394
449,2240,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,392,330
450,2245,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,384,394
451,2250,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,250,344,250,344,304,336,394,376,250,376,304,376,389
452,2255,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,250,344,250,344,298,336,394,376,250,376,298,376,394
453,2260,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,250,344,250,344,298,336,394,376,250,376,298,376,394
454,2265,384,144,360,176,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,298,376,394
455,2270,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,376,394
456,2275,384,144,360,170,344,170,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,384,394
457,2280,384,144,368,170,344,170,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,394
458,2285,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,400
459,2290,384,144,368,176,344,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,378,384,400
460,2295,384,144,368,170,344,176,320,213,312,181,392,170,352,181,-1,-1,360,245,344,245,344,298,336,400,376,245,376,378,384,400
461,2300,384,144,368,170,344,176,320,213,312,181,392,170,-1,-1,-1,-1,360,245,344,245,344,293,336,400,376,245,376,378,384,400
462,2305,384,144,368,170,344,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,298,384,394
463,2310,384,144,368,170,344,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,293,336,400,376,245,376,293,384,400
464,2315,384,144,368,170,344,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,293,336,394,376,245,376,293,384,394
465,2320,384,144,368,170,344,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,293,336,394,376,245,376,293,384,394
466,2325,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,293,336,394,376,245,376,293,384,394
467,2330,384,144,368,170,344,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,376,245,376,293,384,394
468,2335,384,144,368,170,344,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,400,376,245,376,293,384,394
469,2340,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,400
470,2345,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,400,376,245,376,293,384,400
471,2350,384,144,360,170,336,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,400,376,245,376,293,384,400
472,2355,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,240,344,240,344,293,336,400,376,245,376,288,384,400
473,2360,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
474,2365,384,144,360,170,336,170,320,213,312,181,392,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
475,2370,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
476,2375,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
477,2380,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
478,2385,384,144,360,170,336,170,320,213,312,181,384,170,352,181,312,176,360,240,344,240,344,293,336,400,376,240,376,288,384,400
479,2390,384,144,360,170,336,170,320,213,312,181,384,170,352,181,312,176,360,240,344,245,344,293,336,400,368,245,376,293,384,400
480,2395,384,144,360,170,336,170,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,293,336,400,368,245,376,288,384,400
481,2400,384,144,360,170,336,170,320,213,312,181,384,170,352,181,312,176,360,240,344,245,344,293,336,394,368,240,376,298,384,394
482,2405,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,240,344,245,344,298,336,394,368,245,376,293,384,394
483,2410,384,144,360,170,336,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,293,384,394
484,2415,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,298,384,394
485,2420,384,144,368,170,344,170,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,293,384,394
486,2425,384,144,368,170,344,176,320,213,312,181,384,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,293,384,394
487,2430,384,144,368,170,344,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,293,384,394
488,2435,384,144,368,170,344,176,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,298,336,394,368,245,376,293,384,394
489,2440,384,144,368,170,344,170,320,213,312,181,392,170,352,181,312,176,360,245,344,245,344,293,336,394,368,245,376,293,384,394
490,2445,384,144,360,170,336,176,320,213,312,181,392,170,352,181,312,176,360,245,344,250,344,298,336,394,376,245,376,298,384,394
491,2450,376,138,360,170,336,176,320,213,304,181,392,170,352,181,312,176,360,250,344,250,344,304,336,394,376,245,376,298,-1,-1
492,2455,368,138,360,170,336,176,312,208,288,181,384,170,368,186,312,186,360,245,344,245,344,288,344,325,376,245,376,288,384,400
493,2460,360,144,368,176,336,176,312,192,272,160,392,176,392,202,376,229,360,240,344,240,344,293,336,394,376,240,376,288,376,336
494,2465,360,138,360,176,336,176,304,165,280,149,392,176,400,213,400,256,360,245,344,245,344,298,344,341,376,245,376,298,384,341
495,2470,360,138,360,176,328,170,312,160,288,144,392,176,392,218,400,261,360,250,344,250,344,304,336,389,376,250,376,309,376,357
496,2475,360,138,360,176,328,176,328,160,312,133,384,176,392,213,392,245,360,245,344,245,336,293,344,336,376,245,376,293,376,336
497,2480,352,144,360,176,336,176,336,160,-1,-1,384,176,400,208,-1,-1,360,240,344,240,344,282,336,400,376,240,376,282,384,400
498,2485,360,144,360,170,336,170,352,160,376,144,384,170,376,186,336,165,360,245,344,245,344,293,336,400,376,245,376,293,384,400
499,2490,360,144,360,170,336,170,-1,-1,-1,-1,384,170,376,186,344,160,360,245,344,245,344,293,336,400,376,240,376,384,384,400
500,2495,352,144,352,165,328,170,384,197,400,160,368,165,384,197,-1,-1,360,240,368,240,344,378,336,400,376,368,376,384,384,400
501,2500,352,144,360,170,328,170,360,170,416,160,384,170,392,202,368,170,360,245,344,250,344,293,336,400,376,245,376,293,384,405
502,2505,352,144,352,176,328,170,376,170,424,160,376,176,392,208,384,170,360,240,336,240,344,288,336,400,376,240,376,282,384,400
503,2510,352,144,352,176,328,170,376,170,424,165,376,176,392,208,392,170,360,245,344,245,344,288,336,400,376,245,376,282,384,400
504,2515,344,144,352,170,328,170,376,170,416,165,384,176,400,208,400,165,360,245,344,245,344,288,336,400,376,245,376,282,384,400
505,2520,344,144,352,170,328,170,376,176,408,170,384,176,400,208,400,170,360,240,344,240,344,288,336,400,376,240,376,282,384,400
506,2525,336,144,360,170,328,165,376,176,416,170,384,176,400,208,408,170,360,240,344,240,344,282,336,400,376,240,376,282,384,400
507,2530,304,74,416,165,-1,-1,-1,-1,-1,-1,-1,-1,608,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508,2535,304,64,416,165,336,186,-1,-1,-1,-1,-1,-1,608,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509,2540,304,64,424,160,336,186,-1,-1,520,202,-1,-1,600,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
510,2545,296,64,424,170,-1,-1,-1,-1,520,197,-1,-1,600,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
511,2550,296,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
512,2555,296,58,408,165,-1,-1,-1,-1,-1,-1,-1,-1,600,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,2560,296,69,400,160,328,186,-1,-1,-1,-1,-1,-1,592,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
514,2565,304,69,408,170,328,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
515,2570,328,69,424,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
516,2575,336,74,416,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
517,2580,336,80,432,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
518,2585,336,80,432,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
519,2590,336,80,424,186,352,202,-1,-1,-1,-1,520,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
520,2595,336,85,432,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
521,2600,328,74,424,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
522,2605,328,74,416,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
523,2610,328,69,416,181,336,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524,2615,328,74,400,186,328,197,392,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
525,2620,336,74,416,176,320,192,368,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
526,2625,336,80,416,176,320,176,344,250,448,218,-1,-1,560,357,560,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
527,2630,336,74,424,170,320,181,344,261,440,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
528,2635,344,74,416,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
529,2640,344,80,416,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530,2645,344,80,416,181,328,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
531,2650,344,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
532,2655,344,74,424,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
533,2660,344,80,424,176,336,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
534,2665,344,80,424,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
535,2670,336,85,432,186,328,197,-1,-1,-1,-1,-1,-1,616,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,2675,328,85,416,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
537,2680,304,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
538,2685,288,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
539,2690,280,69,392,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
540,2695,288,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
541,2700,288,64,384,176,-1,-1,-1,-1,-1,-1,-1,-1,496,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
542,2705,288,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
543,2710,288,69,384,176,304,192,-1,-1,-1,-1,488,165,496,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
544,2715,288,69,376,176,-1,-1,-1,-1,-1,-1,480,165,496,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
545,2720,280,69,376,176,-1,-1,-1,-1,-1,-1,480,170,496,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
546,2725,280,69,376,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
547,2730,280,69,376,176,-1,-1,-1,-1,-1,-1,480,170,496,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
548,2735,280,69,376,181,-1,-1,-1,-1,-1,-1,480,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
549,2740,288,69,368,176,-1,-1,-1,-1,-1,-1,480,165,496,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,568,389
550,2745,288,69,376,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
551,2750,288,69,376,176,-1,-1,-1,-1,-1,-1,488,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
552,2755,280,64,368,181,-1,-1,-1,-1,-1,-1,480,176,488,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
553,2760,280,69,368,181,-1,-1,-1,-1,-1,-1,480,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,2765,272,69,368,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
555,2770,264,64,360,176,-1,-1,-1,-1,-1,-1,-1,-1,480,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
556,2775,264,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557,2780,264,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,2785,256,69,360,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,2790,256,69,352,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
560,2795,256,69,352,181,-1,-1,-1,-1,-1,-1,472,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
561,2800,256,69,360,181,-1,-1,-1,-1,-1,-1,464,176,-1,-1,544,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
